,bukken_num,title,address,line1,station1,time1,line2,station2,time2,line3,station3,time3,price,rent,fee,deposit,key,room_type,room_size,url
93,46,クラーシェ東松原,東京都世田谷区松原５,京王線,明大前駅,13,京王井の頭線,東松原駅,1.0,小田急線,梅ヶ丘駅,11.0,73000.0,69000.0,4000.0,69000.0,0.0,ワンルーム,17.92,https://suumo.jp/chintai/jnc_000069869103/?bc=100259130740
94,47,パスィフィーク,東京都墨田区立花５,東武亀戸線,小村井駅,9,東武亀戸線,東あずま駅,9.0,ＪＲ総武線,平井駅,16.0,75000.0,70000.0,5000.0,70000.0,70000.0,1K,27.92,https://suumo.jp/chintai/jnc_000054574806/?bc=100256233353
95,47,パスィフィーク,東京都墨田区立花５,東武亀戸線,小村井駅,9,東武亀戸線,東あずま駅,9.0,ＪＲ総武線,平井駅,16.0,77000.0,72000.0,5000.0,72000.0,72000.0,1K,27.92,https://suumo.jp/chintai/jnc_000069042809/?bc=100254610437
96,48,東武亀戸線 小村井駅 4階建 築15年,東京都墨田区立花５,東武亀戸線,小村井駅,9,ＪＲ総武線,平井駅,16.0,京成押上線,京成曳舟駅,20.0,75000.0,70000.0,5000.0,70000.0,70000.0,1K,27.92,https://suumo.jp/chintai/jnc_000054574807/?bc=100256378573
97,48,東武亀戸線 小村井駅 4階建 築15年,東京都墨田区立花５,東武亀戸線,小村井駅,9,ＪＲ総武線,平井駅,16.0,京成押上線,京成曳舟駅,20.0,77000.0,72000.0,5000.0,72000.0,72000.0,1K,27.92,https://suumo.jp/chintai/jnc_000069038226/?bc=100255631805
98,49,ドルチェ東京押上ツインズ壱番館,東京都墨田区文花１,東京メトロ半蔵門線,押上駅,12,京成押上線,京成曳舟駅,13.0,東武亀戸線,小村井駅,10.0,78000.0,68000.0,10000.0,0.0,34000.0,1K,22.36,https://suumo.jp/chintai/jnc_000069736011/?bc=100255718224
99,49,ドルチェ東京押上ツインズ壱番館,東京都墨田区文花１,東京メトロ半蔵門線,押上駅,12,京成押上線,京成曳舟駅,13.0,東武亀戸線,小村井駅,10.0,79000.0,69000.0,10000.0,0.0,0.0,1K,22.41,https://suumo.jp/chintai/jnc_000069765078/?bc=100258516553
100,49,ドルチェ東京押上ツインズ壱番館,東京都墨田区文花１,東京メトロ半蔵門線,押上駅,12,京成押上線,京成曳舟駅,13.0,東武亀戸線,小村井駅,10.0,79500.0,69500.0,10000.0,0.0,0.0,1K,22.36,https://suumo.jp/chintai/jnc_000069705297/?bc=100258310292
101,50,都営新宿線 瑞江駅 4階建 築14年,東京都江戸川区南篠崎町４,都営新宿線,瑞江駅,10,都営新宿線,篠崎駅,15.0,,,,74800.0,69000.0,5800.0,0.0,0.0,ワンルーム,25.08,https://suumo.jp/chintai/jnc_000059558840/?bc=100252016459
102,50,都営新宿線 瑞江駅 4階建 築14年,東京都江戸川区南篠崎町４,都営新宿線,瑞江駅,10,都営新宿線,篠崎駅,15.0,,,,75800.0,70000.0,5800.0,0.0,35000.0,ワンルーム,25.08,https://suumo.jp/chintai/jnc_000068912395/?bc=100259045920
103,51,多摩都市モノレール 多摩動物公園駅 2階建 築12年,東京都日野市程久保８,多摩都市モノレール,多摩動物公園駅,5,多摩都市モノレール,程久保駅,8.0,多摩都市モノレール,中央大学・明星大学駅,20.0,56000.0,54000.0,2000.0,0.0,0.0,1K,23.6,https://suumo.jp/chintai/jnc_000069859019/?bc=100259044206
104,51,多摩都市モノレール 多摩動物公園駅 2階建 築12年,東京都日野市程久保８,多摩都市モノレール,多摩動物公園駅,5,多摩都市モノレール,程久保駅,8.0,多摩都市モノレール,中央大学・明星大学駅,20.0,58000.0,56000.0,2000.0,0.0,0.0,1K,23.6,https://suumo.jp/chintai/jnc_000067503618/?bc=100231293230
105,52,ＤＴコート,東京都日野市程久保８,京王線,高幡不動駅,15,多摩都市モノレール,多摩動物公園駅,5.0,多摩都市モノレール,程久保駅,7.0,56000.0,54000.0,2000.0,0.0,0.0,1K,23.6,https://suumo.jp/chintai/jnc_000055004744/?bc=100246517556
106,52,ＤＴコート,東京都日野市程久保８,京王線,高幡不動駅,15,多摩都市モノレール,多摩動物公園駅,5.0,多摩都市モノレール,程久保駅,7.0,58000.0,56000.0,2000.0,0.0,0.0,ワンルーム,23.6,https://suumo.jp/chintai/jnc_000067498236/?bc=100230644420
107,53,ベリッシモ,東京都世田谷区赤堤４,京王線,下高井戸駅,8,東急世田谷線,松原駅,1.0,小田急線,豪徳寺駅,10.0,77000.0,73000.0,4000.0,73000.0,73000.0,1K,19.18,https://suumo.jp/chintai/jnc_000052809822/?bc=100259103730
108,54,フォレストメゾン,東京都北区志茂４,ＪＲ京浜東北線,赤羽駅,14,東京メトロ南北線,志茂駅,6.0,東京メトロ南北線,赤羽岩淵駅,9.0,80000.0,77000.0,3000.0,0.0,38500.0,1K,23.19,https://suumo.jp/chintai/jnc_000067174468/?bc=100243873067
109,55,Ａレガート田端,東京都荒川区東尾久４,ＪＲ山手線,田端駅,12,日暮里・舎人ライナー,赤土小学校前駅,2.0,日暮里・舎人ライナー,熊野前駅,10.0,78000.0,76000.0,2000.0,0.0,0.0,1K,23.89,https://suumo.jp/chintai/jnc_000059785346/?bc=100258718516
110,55,Ａレガート田端,東京都荒川区東尾久４,ＪＲ山手線,田端駅,12,日暮里・舎人ライナー,赤土小学校前駅,2.0,日暮里・舎人ライナー,熊野前駅,10.0,79000.0,76000.0,3000.0,0.0,0.0,1K,23.89,https://suumo.jp/chintai/jnc_000049083008/?bc=100259086302
111,56,京王線 明大前駅 6階建 築13年,東京都杉並区下高井戸１,京王線,明大前駅,15,京王線,下高井戸駅,4.0,東急世田谷線,松原駅,13.0,80000.0,75000.0,5000.0,75000.0,75000.0,ワンルーム,21.0,https://suumo.jp/chintai/jnc_000049144383/?bc=100233483968
112,57,東京メトロ千代田線 北千住駅 9階建 築15年,東京都足立区千住関屋町,東京メトロ千代田線,北千住駅,12,京成本線,京成関屋駅,2.0,東武伊勢崎線,牛田駅,10.0,76000.0,68000.0,8000.0,68000.0,68000.0,ワンルーム,23.06,https://suumo.jp/chintai/jnc_000069782359/?bc=100258518105
113,58,三立ビル,東京都大田区仲六郷１,ＪＲ京浜東北線,蒲田駅,15,京急本線,雑色駅,10.0,京急空港線,京急蒲田駅,18.0,71000.0,69000.0,2000.0,69000.0,69000.0,ワンルーム,24.05,https://suumo.jp/chintai/jnc_000064975249/?bc=100240621141
114,59,ＪＲ京浜東北線 蒲田駅 3階建 築15年,東京都大田区仲六郷１,ＪＲ京浜東北線,蒲田駅,15,京急本線,雑色駅,10.0,京急空港線,京急蒲田駅,18.0,71000.0,69000.0,2000.0,69000.0,69000.0,ワンルーム,24.05,https://suumo.jp/chintai/jnc_000066571738/?bc=100240620589
115,60,ＪＲ京浜東北線 蒲田駅 3階建 築15年,東京都大田区西蒲田３,ＪＲ京浜東北線,蒲田駅,13,東急池上線,蓮沼駅,7.0,東急池上線,池上駅,12.0,75000.0,72000.0,3000.0,0.0,0.0,1K,20.31,https://suumo.jp/chintai/jnc_000069765236/?bc=100255965759
116,61,京急本線 大森海岸駅 8階建 築15年,東京都大田区大森北３,京急本線,大森海岸駅,7,ＪＲ京浜東北線,大森駅,14.0,京急本線,平和島駅,7.0,79500.0,71000.0,8500.0,0.0,71000.0,1K,22.8,https://suumo.jp/chintai/jnc_000069393091/?bc=100256871646
117,62,REV UN,東京都荒川区西尾久４,ＪＲ山手線,田端駅,14,ＪＲ宇都宮線,尾久駅,4.0,都電荒川線,荒川遊園地前駅,9.0,80000.0,75000.0,5000.0,0.0,0.0,1K,25.25,https://suumo.jp/chintai/jnc_000052885115/?bc=100258142471
118,63,グランフォース町屋,東京都荒川区荒川５,東京メトロ千代田線,町屋駅,3,京成本線,新三河島駅,5.0,ＪＲ山手線,西日暮里駅,10.0,80000.0,73000.0,7000.0,73000.0,73000.0,1K,22.32,https://suumo.jp/chintai/jnc_000039663584/?bc=100257043676
119,64,東急田園都市線 三軒茶屋駅 4階建 築15年,東京都世田谷区三軒茶屋２,東急田園都市線,三軒茶屋駅,10,東急田園都市線,駒沢大学駅,12.0,東急世田谷線,若林駅,9.0,72000.0,72000.0,0.0,0.0,0.0,ワンルーム,17.12,https://suumo.jp/chintai/jnc_000068877380/?bc=100258968366
120,65,東京メトロ有楽町線 氷川台駅 3階建 築15年,東京都練馬区氷川台４,東京メトロ有楽町線,氷川台駅,10,東京メトロ有楽町線,平和台駅,16.0,東武東上線,上板橋駅,22.0,79000.0,72000.0,7000.0,0.0,0.0,1K,20.81,https://suumo.jp/chintai/jnc_000068996618/?bc=100253416657
121,65,東京メトロ有楽町線 氷川台駅 3階建 築15年,東京都練馬区氷川台４,東京メトロ有楽町線,氷川台駅,10,東京メトロ有楽町線,平和台駅,16.0,東武東上線,上板橋駅,22.0,80000.0,73000.0,7000.0,0.0,0.0,1K,20.81,https://suumo.jp/chintai/jnc_000068996619/?bc=100258315823
122,65,東京メトロ有楽町線 氷川台駅 3階建 築15年,東京都練馬区氷川台４,東京メトロ有楽町線,氷川台駅,10,東京メトロ有楽町線,平和台駅,16.0,東武東上線,上板橋駅,22.0,80000.0,73000.0,7000.0,0.0,0.0,1K,20.81,https://suumo.jp/chintai/jnc_000069777605/?bc=100259116539
123,66,スカイゲート,東京都江東区北砂７,東京メトロ東西線,南砂町駅,15,都営新宿線,大島駅,16.0,都営バス,丸八通り,2.0,75000.0,70000.0,5000.0,0.0,0.0,1K,18.59,https://suumo.jp/chintai/jnc_000024830935/?bc=100250461832
124,66,スカイゲート,東京都江東区北砂７,東京メトロ東西線,南砂町駅,15,都営新宿線,大島駅,16.0,都営バス,丸八通り,2.0,76000.0,71000.0,5000.0,0.0,0.0,1K,18.78,https://suumo.jp/chintai/jnc_000024312516/?bc=100242196014
125,67,アグレアーブル,東京都多摩市馬引沢２,京王相模原線,京王永山駅,10,小田急多摩線,小田急永山駅,10.0,京王線,聖蹟桜ヶ丘駅,33.0,65000.0,62000.0,3000.0,62000.0,0.0,1K,30.71,https://suumo.jp/chintai/jnc_000045448151/?bc=100258093918
126,68,東京メトロ日比谷線 北千住駅 6階建 築15年,東京都足立区千住緑町３,東京メトロ日比谷線,北千住駅,15,京成本線,千住大橋駅,9.0,東京メトロ千代田線,町屋駅,38.0,76000.0,71000.0,5000.0,35500.0,71000.0,ワンルーム,27.22,https://suumo.jp/chintai/jnc_000068780282/?bc=100248709753
127,68,東京メトロ日比谷線 北千住駅 6階建 築15年,東京都足立区千住緑町３,東京メトロ日比谷線,北千住駅,15,京成本線,千住大橋駅,9.0,東京メトロ千代田線,町屋駅,38.0,78000.0,73000.0,5000.0,36500.0,73000.0,ワンルーム,27.22,https://suumo.jp/chintai/jnc_000068483536/?bc=100257418615
128,69,ピュア・ドーム１０１０,東京都足立区千住緑町３,東京メトロ日比谷線,北千住駅,15,京成本線,千住大橋駅,9.0,ＪＲ常磐線,北千住駅,15.0,79000.0,76000.0,3000.0,38000.0,76000.0,ワンルーム,27.22,https://suumo.jp/chintai/jnc_000068441902/?bc=100245048662
129,70,スカイコート中村橋第３,東京都練馬区中村北２,西武池袋線,中村橋駅,6,西武池袋線,練馬駅,15.0,西武豊島線,豊島園駅,15.0,75500.0,68900.0,6600.0,68900.0,0.0,1K,20.72,https://suumo.jp/chintai/jnc_000037494379/?bc=100255740569
130,71,ガーラ・シティ蒲田南,東京都大田区仲六郷１,京急本線,雑色駅,7,ＪＲ京浜東北線,蒲田駅,15.0,東急池上線,蒲田駅,15.0,78000.0,70000.0,8000.0,70000.0,70000.0,1K,20.9,https://suumo.jp/chintai/jnc_000051889065/?bc=100256247814
131,71,ガーラ・シティ蒲田南,東京都大田区仲六郷１,京急本線,雑色駅,7,ＪＲ京浜東北線,蒲田駅,15.0,東急池上線,蒲田駅,15.0,79000.0,69000.0,10000.0,69000.0,69000.0,1K,21.9,https://suumo.jp/chintai/jnc_000069685667/?bc=100255061630
132,71,ガーラ・シティ蒲田南,東京都大田区仲六郷１,京急本線,雑色駅,7,ＪＲ京浜東北線,蒲田駅,15.0,東急池上線,蒲田駅,15.0,80000.0,71000.0,9000.0,71000.0,71000.0,1K,21.9,https://suumo.jp/chintai/jnc_000053832595/?bc=100256085236
133,71,ガーラ・シティ蒲田南,東京都大田区仲六郷１,京急本線,雑色駅,7,ＪＲ京浜東北線,蒲田駅,15.0,東急池上線,蒲田駅,15.0,80000.0,71000.0,9000.0,71000.0,142000.0,1K,21.9,https://suumo.jp/chintai/jnc_000069345053/?bc=100256239387
134,72,ＪＲ京浜東北線 蒲田駅 6階建 築15年,東京都大田区仲六郷１,ＪＲ京浜東北線,蒲田駅,15,京急本線,雑色駅,7.0,京急本線,京急蒲田駅,14.0,78000.0,70000.0,8000.0,70000.0,70000.0,1K,20.9,https://suumo.jp/chintai/jnc_000051913720/?bc=100256249763
135,72,ＪＲ京浜東北線 蒲田駅 6階建 築15年,東京都大田区仲六郷１,ＪＲ京浜東北線,蒲田駅,15,京急本線,雑色駅,7.0,京急本線,京急蒲田駅,14.0,79000.0,69000.0,10000.0,69000.0,69000.0,1K,21.9,https://suumo.jp/chintai/jnc_000069667959/?bc=100257928096
136,72,ＪＲ京浜東北線 蒲田駅 6階建 築15年,東京都大田区仲六郷１,ＪＲ京浜東北線,蒲田駅,15,京急本線,雑色駅,7.0,京急本線,京急蒲田駅,14.0,79000.0,69000.0,10000.0,69000.0,69000.0,1K,21.9,https://suumo.jp/chintai/jnc_000069699398/?bc=100252425382
137,72,ＪＲ京浜東北線 蒲田駅 6階建 築15年,東京都大田区仲六郷１,ＪＲ京浜東北線,蒲田駅,15,京急本線,雑色駅,7.0,京急本線,京急蒲田駅,14.0,80000.0,71000.0,9000.0,71000.0,71000.0,1K,21.9,https://suumo.jp/chintai/jnc_000069748143/?bc=100258708175
138,72,ＪＲ京浜東北線 蒲田駅 6階建 築15年,東京都大田区仲六郷１,ＪＲ京浜東北線,蒲田駅,15,京急本線,雑色駅,7.0,京急本線,京急蒲田駅,14.0,80000.0,71000.0,9000.0,71000.0,71000.0,1K,21.9,https://suumo.jp/chintai/jnc_000015628034/?bc=100252280423
139,73,ブリランテ聖蹟,東京都日野市百草,京王線,聖蹟桜ヶ丘駅,14,京王線,百草園駅,7.0,多摩都市モノレール,高幡不動駅,29.0,41000.0,37000.0,4000.0,0.0,0.0,ワンルーム,19.82,https://suumo.jp/chintai/jnc_000057701791/?bc=100249824820
140,73,ブリランテ聖蹟,東京都日野市百草,京王線,聖蹟桜ヶ丘駅,14,京王線,百草園駅,7.0,多摩都市モノレール,高幡不動駅,29.0,42000.0,37000.0,5000.0,0.0,0.0,ワンルーム,19.82,https://suumo.jp/chintai/jnc_000067293982/?bc=100246510282
141,74,レオパレスフィオラ,東京都府中市小柳町２,京王線,多磨霊園駅,10,,,,,,,56000.0,51000.0,5000.0,0.0,0.0,1K,19.87,https://suumo.jp/chintai/jnc_000062350289/?bc=100245182722
142,75,レオパレス宮ノ前,東京都荒川区西尾久２,日暮里・舎人ライナー,熊野前駅,8,ＪＲ高崎線,尾久駅,13.0,ＪＲ山手線,田端駅,20.0,60000.0,55000.0,5000.0,0.0,55000.0,1K,20.28,https://suumo.jp/chintai/jnc_000069717996/?bc=100258294285
143,75,レオパレス宮ノ前,東京都荒川区西尾久２,日暮里・舎人ライナー,熊野前駅,8,ＪＲ高崎線,尾久駅,13.0,ＪＲ山手線,田端駅,20.0,61000.0,56000.0,5000.0,0.0,56000.0,1K,20.28,https://suumo.jp/chintai/jnc_000069540291/?bc=100257209583
144,75,レオパレス宮ノ前,東京都荒川区西尾久２,日暮里・舎人ライナー,熊野前駅,8,ＪＲ高崎線,尾久駅,13.0,ＪＲ山手線,田端駅,20.0,61000.0,56000.0,5000.0,0.0,56000.0,1K,20.28,https://suumo.jp/chintai/jnc_000069724357/?bc=100258204820
145,75,レオパレス宮ノ前,東京都荒川区西尾久２,日暮里・舎人ライナー,熊野前駅,8,ＪＲ高崎線,尾久駅,13.0,ＪＲ山手線,田端駅,20.0,61000.0,56000.0,5000.0,0.0,56000.0,1K,20.28,https://suumo.jp/chintai/jnc_000069724355/?bc=100258204804
146,75,レオパレス宮ノ前,東京都荒川区西尾久２,日暮里・舎人ライナー,熊野前駅,8,ＪＲ高崎線,尾久駅,13.0,ＪＲ山手線,田端駅,20.0,61000.0,56000.0,5000.0,0.0,56000.0,1K,20.28,https://suumo.jp/chintai/jnc_000069724358/?bc=100258204805
147,75,レオパレス宮ノ前,東京都荒川区西尾久２,日暮里・舎人ライナー,熊野前駅,8,ＪＲ高崎線,尾久駅,13.0,ＪＲ山手線,田端駅,20.0,62000.0,57000.0,5000.0,0.0,57000.0,1K,20.28,https://suumo.jp/chintai/jnc_000069724356/?bc=100258204811
148,76,アールズコート II棟,東京都足立区柳原１,ＪＲ常磐線,北千住駅,12,東武伊勢崎線,牛田駅,5.0,京成本線,京成関屋駅,5.0,74000.0,72000.0,2000.0,72000.0,0.0,1K,25.65,https://suumo.jp/chintai/jnc_000068572578/?bc=100253936661
149,76,アールズコート II棟,東京都足立区柳原１,ＪＲ常磐線,北千住駅,12,東武伊勢崎線,牛田駅,5.0,京成本線,京成関屋駅,5.0,76000.0,74000.0,2000.0,74000.0,74000.0,1K,25.65,https://suumo.jp/chintai/jnc_000025264018/?bc=100243831085
150,77,アールズコート I棟,東京都足立区柳原１,ＪＲ常磐線,北千住駅,12,東武伊勢崎線,牛田駅,5.0,京成本線,京成関屋駅,5.0,76000.0,74000.0,2000.0,74000.0,74000.0,1K,26.27,https://suumo.jp/chintai/jnc_000059806124/?bc=100258180494
151,78,東急東横線 自由が丘駅 2階建 築14年,東京都世田谷区奥沢１,東急東横線,自由が丘駅,12,東急目黒線,奥沢駅,5.0,東急大井町線,緑が丘駅,7.0,77000.0,77000.0,0.0,77000.0,77000.0,1K,20.93,https://suumo.jp/chintai/jnc_000069551312/?bc=100256156395
152,79,第３９シンエイビル,東京都品川区東品川１,京急本線,新馬場駅,6,京急本線,北品川駅,8.0,東京モノレール,天王洲アイル駅,10.0,78000.0,73000.0,5000.0,73000.0,73000.0,1K,20.46,https://suumo.jp/chintai/jnc_000053125831/?bc=100258499340
153,80,京急本線 新馬場駅 5階建 築14年,東京都品川区東品川１,京急本線,新馬場駅,6,京急本線,北品川駅,6.0,りんかい線,天王洲アイル駅,10.0,78000.0,73000.0,5000.0,73000.0,73000.0,1K,20.46,https://suumo.jp/chintai/jnc_000053125832/?bc=100174931188
154,81,Ｍａｉｓｏｎ　ｄｅ　Ａｒｋ　メゾンドアーク,東京都江戸川区北小岩１,ＪＲ総武線,小岩駅,10,京成本線,京成小岩駅,7.0,京成本線,江戸川駅,4.0,79000.0,74000.0,5000.0,111000.0,0.0,1DK,35.29,https://suumo.jp/chintai/jnc_000069759528/?bc=100241695868
155,82,レプロットII,東京都足立区扇１,日暮里・舎人ライナー,扇大橋駅,8,日暮里・舎人ライナー,高野駅,12.0,日暮里・舎人ライナー,足立小台駅,21.0,54000.0,49000.0,5000.0,0.0,0.0,1K,19.87,https://suumo.jp/chintai/jnc_000066924741/?bc=100255176368
156,82,レプロットII,東京都足立区扇１,日暮里・舎人ライナー,扇大橋駅,8,日暮里・舎人ライナー,高野駅,12.0,日暮里・舎人ライナー,足立小台駅,21.0,55000.0,50000.0,5000.0,0.0,0.0,1K,19.87,https://suumo.jp/chintai/jnc_000066924740/?bc=100195599112
157,83,ＪＲ京浜東北線 大森駅 3階建 築11年,東京都大田区大森北３,ＪＲ京浜東北線,大森駅,17,京急本線,平和島駅,7.0,京急本線,大森海岸駅,10.0,70000.0,69000.0,1000.0,0.0,0.0,ワンルーム,22.96,https://suumo.jp/chintai/jnc_000069717488/?bc=100257722918
158,84,リブリ・松木,東京都八王子市松木,京王相模原線,南大沢駅,16,京王相模原線,京王堀之内駅,15.0,桜84系統,板橋,2.0,62000.0,58000.0,4000.0,0.0,0.0,1K,24.84,https://suumo.jp/chintai/jnc_000066449558/?bc=100254352053
